date,tavg,tmin,tmax,prcp
11-12-2006,15.3,9.2,23,
12-12-2006,13.2,8.7,20.2,
13-12-2006,13.6,8.2,20.8,
14-12-2006,16.1,8.5,24.1,
15-12-2006,16.1,10.6,25.4,
16-12-2006,15.7,9.1,24.5,
17-12-2006,15.4,,25,
18-12-2006,15.4,7.9,23.4,
19-12-2006,14.9,6.5,26.1,
20-12-2006,15.4,,22.7,
21-12-2006,15.7,8.3,24.7,
22-12-2006,14.1,9.1,22.5,
23-12-2006,13.7,8.2,23,
24-12-2006,13.3,6.1,22.3,
25-12-2006,13.9,6.9,23,
26-12-2006,13.3,7.4,19.1,
27-12-2006,15,10,20.7,
28-12-2006,13.1,,20.7,
29-12-2006,11.7,5,21,
30-12-2006,13.4,5.2,22.7,
31-12-2006,13.4,7.1,21.3,
01-01-2007,11.5,,14.6,
02-01-2007,11.3,8.6,17.2,
03-01-2007,12.1,6,19.4,
04-01-2007,12.2,6.3,20.5,
05-01-2007,10.9,4.2,19.3,
06-01-2007,11.7,5.6,18.7,
07-01-2007,9.4,,18.1,
08-01-2007,9.5,2.6,16.1,
09-01-2007,11.6,3.2,21.2,
10-01-2007,11.4,5.8,19.3,
11-01-2007,10.5,5.2,18.9,
12-01-2007,10.8,4.8,19.7,
13-01-2007,11.4,3.6,19.7,
14-01-2007,11.7,5.7,19.3,
15-01-2007,11.8,4.8,21.6,
16-01-2007,11.8,4.5,20.6,
17-01-2007,13.2,5.1,21.5,
18-01-2007,13.7,,22.3,
19-01-2007,14.6,6.3,24.7,
20-01-2007,13.8,,21.4,
21-01-2007,13.1,6.8,20.3,
22-01-2007,12.4,6.3,21.7,
23-01-2007,12.7,5.2,21.5,
24-01-2007,13.7,5.3,22.7,
25-01-2007,17,9.3,24.6,
26-01-2007,16.6,9.5,29,
27-01-2007,17.3,9.4,27.6,
28-01-2007,18.3,12.3,27.8,
29-01-2007,20.1,12.3,28.6,
30-01-2007,19.3,14.6,27.8,
31-01-2007,18.6,11.6,26.2,
01-02-2007,17.6,,26.1,
02-02-2007,17,9.5,26.6,
03-02-2007,17.6,9.8,26.6,
04-02-2007,18.3,11.3,25.6,
05-02-2007,17.9,12.3,25.5,
06-02-2007,20.2,12.5,26.7,
07-02-2007,17.6,,24,
08-02-2007,17.2,10.1,24.2,
09-02-2007,17,14,19.7,
10-02-2007,16.2,,17.2,0.5
11-02-2007,16.2,13.6,20,39.9
12-02-2007,16.3,,20.8,4.1
13-02-2007,14.6,11.2,21.5,22.1
14-02-2007,14.8,9.2,21.5,5.3
15-02-2007,16.4,9.6,22.4,0
16-02-2007,16,,22,
17-02-2007,15.3,9.1,22,
18-02-2007,16.4,9.3,24.2,
19-02-2007,17.9,11.6,25.3,
20-02-2007,17.3,10.2,25,
21-02-2007,18,11,26.6,
22-02-2007,19.6,11.7,27.8,
23-02-2007,18.4,13.3,26.1,
24-02-2007,19.3,10.8,26.4,
25-02-2007,18.7,14.8,24.6,
26-02-2007,18.8,13,26.2,
27-02-2007,21.6,12.7,28,
28-02-2007,17.9,,,4.1
01-03-2007,17.2,,22.5,15
02-03-2007,16.8,,23.3,0.3
03-03-2007,17.5,11,24.2,0
04-03-2007,19.8,13.1,26,
05-03-2007,19.7,14.2,27.3,
06-03-2007,18.5,13.1,25.2,
07-03-2007,18.1,11.5,25.3,
08-03-2007,19.3,12.3,28.2,
09-03-2007,21.2,12.2,28.2,
10-03-2007,22.2,17.6,28.7,0
11-03-2007,21,13.8,27.2,
12-03-2007,17.5,15.6,21.3,10.9
13-03-2007,19.1,14.9,23.7,26.9
14-03-2007,17.3,13.3,23.2,0.5
15-03-2007,18.2,10.8,24,0
16-03-2007,20,14.2,25.5,
17-03-2007,21.6,14.8,28,
18-03-2007,24.7,15.8,31.2,
19-03-2007,27.1,17,33.6,
20-03-2007,24.8,20.8,33.4,0
21-03-2007,24.2,18.7,31.6,7.1
22-03-2007,23,18.4,,0.8
23-03-2007,22.2,16.8,29,0
24-03-2007,22.6,15.2,30,
25-03-2007,23.6,15.6,30.3,
26-03-2007,24.2,16.6,31.6,
27-03-2007,24.9,16.8,33.3,
28-03-2007,25.6,,34.6,
29-03-2007,26.6,18.4,35.5,
30-03-2007,27.8,19.4,37.7,
31-03-2007,30.3,20.1,39.1,
01-04-2007,29,21.4,37.3,
02-04-2007,26.8,21.9,33.1,
03-04-2007,26.1,19,32.2,
04-04-2007,27.1,18.8,34.5,
05-04-2007,28.9,,36.5,
06-04-2007,29.6,19.4,36.6,
07-04-2007,27.8,,35.6,0.5
08-04-2007,27,20.5,35.6,0
09-04-2007,28.8,20.9,35.3,
10-04-2007,29,21.5,37.4,
11-04-2007,29.9,21.5,38.3,
12-04-2007,30.1,22.3,38.6,
13-04-2007,30.2,22,39.2,
14-04-2007,30.7,22,38.6,
15-04-2007,31.7,24.4,40,
16-04-2007,32.1,24.9,39.6,
17-04-2007,33,25.6,41,
18-04-2007,30.1,,35,
19-04-2007,30.9,24.1,38.5,
20-04-2007,31.9,23.8,39.6,
21-04-2007,31.1,23.8,38.5,
22-04-2007,31.6,23,40.7,
23-04-2007,33.5,25.4,39.7,
24-04-2007,32.8,26.9,40.3,
25-04-2007,32.1,23.5,40.8,
26-04-2007,31.1,25.2,39.3,
27-04-2007,32.1,22.1,40.9,
28-04-2007,33.3,23.4,42.4,
29-04-2007,33.2,24.1,42,
30-04-2007,33.5,28.5,40.4,
01-05-2007,33.3,26.8,40.5,
02-05-2007,27.3,,32.3,
03-05-2007,31.4,22.4,39.4,
04-05-2007,30.2,,36.5,
05-05-2007,31.6,23.1,39.1,
06-05-2007,30.9,24.8,40.6,
07-05-2007,30.9,23.5,37.4,
08-05-2007,33.7,27,40.2,
09-05-2007,32.3,28,38.1,
10-05-2007,31.7,26.5,39.7,
11-05-2007,31.2,,40,
12-05-2007,29.4,19,36.6,
13-05-2007,31.3,24.7,37.7,
14-05-2007,32.5,25.8,38.6,
15-05-2007,36.2,27.5,42.7,
16-05-2007,32.5,,40.6,
17-05-2007,30.7,23.4,36.3,
18-05-2007,33.3,26.5,39,
19-05-2007,33.6,28.6,39.5,
20-05-2007,33.9,,,
21-05-2007,33.7,28.4,37.7,
22-05-2007,32.7,30.1,39.6,
23-05-2007,33.3,26.2,40.5,
24-05-2007,33.1,26.6,41.1,
25-05-2007,32.7,26,40.7,
26-05-2007,29.2,,38.4,1
27-05-2007,28.6,21.7,,2
28-05-2007,32.1,22.2,39.2,0
29-05-2007,31.9,26.8,38.1,
30-05-2007,32,,38.2,0
31-05-2007,33,25.6,40.4,
01-06-2007,33.7,26.1,41.2,
02-06-2007,36.3,27,44.1,
03-06-2007,38.2,30.3,44,
04-06-2007,34.2,,38.5,0
05-06-2007,35.3,29,40.6,
06-06-2007,37.5,32,41.8,
07-06-2007,37.9,32.8,42.5,
08-06-2007,37.3,33.5,43.5,
09-06-2007,38.3,32.8,44.9,
10-06-2007,38.9,34,44,
11-06-2007,35.9,31.5,41.1,
12-06-2007,33.2,30.3,37.2,
13-06-2007,33.6,28.5,39.8,
14-06-2007,31.7,28.4,,
15-06-2007,28.8,,36,
16-06-2007,29.1,23.5,34,
17-06-2007,28.2,22.7,32.6,
18-06-2007,26.7,22,30.7,17
19-06-2007,28.9,24.8,34.1,16.5
20-06-2007,29.4,25.1,33.8,0.8
21-06-2007,29.3,26.2,33.1,0
22-06-2007,32.7,26.6,37.7,
23-06-2007,32.8,29.8,36.8,
24-06-2007,33.6,29,37.7,
25-06-2007,33.4,,39,
26-06-2007,31.2,27.1,36.1,0.5
27-06-2007,32.4,28.4,36.1,0
28-06-2007,28.6,,30.2,
29-06-2007,29.9,26.5,34.2,
30-06-2007,33,28,37.3,0.8
01-07-2007,32.3,29.2,36,0
02-07-2007,32.1,28.5,36.7,
03-07-2007,29,27.5,33.7,0.5
04-07-2007,28.7,26.5,33.6,13
05-07-2007,31.8,27.3,36.5,11.9
06-07-2007,32.6,28.5,37.2,0
07-07-2007,30.2,,36.7,
08-07-2007,31.8,27.3,36.1,
09-07-2007,29.8,27.4,32.8,
10-07-2007,30.9,27.5,34.5,
11-07-2007,32.9,27.6,37.6,
12-07-2007,32.3,,39,
13-07-2007,29.6,26,,29
14-07-2007,29,25.2,34,14
15-07-2007,29.1,,36,6.1
16-07-2007,30.7,26.2,35.5,13
17-07-2007,32,25.4,36.8,0.3
18-07-2007,32.4,27.8,36.6,0
19-07-2007,33.6,29,37.5,0
20-07-2007,32.9,20.3,36.6,
21-07-2007,30.1,,35.2,
22-07-2007,31.5,27.3,35.5,
23-07-2007,30.6,,35,
24-07-2007,28.8,,34.4,
25-07-2007,31.5,27.5,35.6,
26-07-2007,33.2,28.6,37.8,
27-07-2007,32.2,,37.5,
28-07-2007,28.7,,36.2,
29-07-2007,30,25,34,
30-07-2007,33.3,27.8,37.7,
31-07-2007,32.5,29.2,39.1,
01-08-2007,29.7,,36.4,
02-08-2007,26.3,24,28.4,166.9
03-08-2007,27.2,24.7,30.1,19.1
04-08-2007,29.2,25.4,33.5,10.9
05-08-2007,30.1,26.4,34.6,3
06-08-2007,32.2,27.6,36.7,4.1
07-08-2007,33,27.6,37.3,0
08-08-2007,32.2,28.8,36.5,
09-08-2007,30.9,27.9,35.3,
10-08-2007,31.9,27.4,36.3,
11-08-2007,32,28.4,35.4,
12-08-2007,30.2,,33.7,
13-08-2007,30.6,27.3,34.6,1
14-08-2007,30.7,27.7,34.2,0
15-08-2007,31.4,27.3,35.1,
16-08-2007,32.3,28,36.5,
17-08-2007,32.1,27.8,36.8,
18-08-2007,31.4,,36.6,
19-08-2007,28.3,26,31.4,2
20-08-2007,30.1,26.2,35.4,5.1
21-08-2007,31.4,27.5,35.6,0
22-08-2007,30.6,27,34.9,
23-08-2007,31.2,26.5,35,
24-08-2007,31.6,28.4,35.2,
25-08-2007,29.9,27.8,35,
26-08-2007,32.6,27.1,37.4,
27-08-2007,30.5,27.1,36.6,
28-08-2007,27.4,,,
29-08-2007,30.9,26.7,35.2,
30-08-2007,30.9,27.5,36.2,
31-08-2007,29.4,,31.5,
01-09-2007,30.8,26.6,34.8,
02-09-2007,29.2,,35.1,
03-09-2007,29.3,25.5,34.8,
04-09-2007,30.1,,35.3,
05-09-2007,30.9,,36.5,
06-09-2007,28.9,26.5,33.4,
07-09-2007,29,24.4,33.5,
08-09-2007,30.1,24.4,35.5,
09-09-2007,29.7,26.3,35.3,
10-09-2007,29.3,26,34.8,
11-09-2007,29.3,25,34.2,
12-09-2007,29.1,24.5,35,
13-09-2007,27.9,25.1,34.2,
14-09-2007,25.9,23.7,32.2,
15-09-2007,28.4,23.7,33.6,
16-09-2007,29.5,24.5,34.7,
17-09-2007,30.2,26,36.6,
18-09-2007,31.6,26.5,37,
19-09-2007,31.8,27.2,37.2,
20-09-2007,31.7,27.6,36.8,
21-09-2007,30.8,,37.3,
22-09-2007,31.1,23.7,37.2,
23-09-2007,30.3,25,36.7,
24-09-2007,29.8,23.9,36.3,
25-09-2007,28.6,25.5,30.7,0.8
26-09-2007,26.2,,29.2,0
27-09-2007,26.3,24.2,29.7,0.5
28-09-2007,25.8,,34.4,0.5
29-09-2007,26.8,22.4,32.5,5.1
30-09-2007,27.6,21.7,33.4,0
01-10-2007,26.3,,34.1,
02-10-2007,26.4,19.5,35.4,
03-10-2007,26.6,18.8,37.3,
04-10-2007,26.8,19.5,36.5,
05-10-2007,26.1,19.2,35.1,
06-10-2007,26.3,19.4,34.1,
07-10-2007,26.4,19.8,34.3,
08-10-2007,25.5,,34.6,
09-10-2007,25.2,,34,
10-10-2007,24.7,17.4,33.6,
11-10-2007,23.9,16,33.9,
12-10-2007,23.4,16.5,,
13-10-2007,25.1,16.8,34,
14-10-2007,23.4,15.8,32.6,
15-10-2007,24.2,16.1,33.6,
16-10-2007,24.3,18.6,31.2,
17-10-2007,23.9,18.6,31,
18-10-2007,24.1,,31.6,
19-10-2007,23.4,16.5,31.9,
20-10-2007,24.2,17,33.6,
21-10-2007,24.1,16.3,34.2,
22-10-2007,28.7,,,
23-10-2007,24,17.7,32.2,
24-10-2007,22.8,16.5,32.1,
25-10-2007,23.6,16,32,
26-10-2007,24.6,18.8,32.5,
27-10-2007,24.1,17.5,32.7,
28-10-2007,24.1,18.2,33.2,
29-10-2007,23.2,15.6,31.9,
30-10-2007,21.6,14.5,,
31-10-2007,22.2,14.7,31,
01-11-2007,21.5,14,31,
02-11-2007,21.4,15,30.5,
03-11-2007,21.2,14,30.6,
04-11-2007,20.5,13.1,29.8,
05-11-2007,21.4,14.4,31.3,
06-11-2007,19.8,13.5,32.1,
07-11-2007,21.7,13.7,32.5,
08-11-2007,20.2,,26.5,
09-11-2007,20.7,14,30.1,
10-11-2007,21.1,13.4,29.6,
11-11-2007,21.7,14.6,30.2,
12-11-2007,22.5,14.5,29.2,
13-11-2007,20.3,,29.4,
14-11-2007,20.9,14.1,29.8,
15-11-2007,19.8,14.1,28.5,
16-11-2007,19.7,13.3,28.4,
17-11-2007,17.9,12.8,27.5,
18-11-2007,17.6,11.2,27.2,
19-11-2007,17.2,10,27,
20-11-2007,19.7,10.2,27.2,
21-11-2007,17.6,11.5,26.6,
22-11-2007,17.6,10.4,28,
23-11-2007,18.3,9.6,28,
24-11-2007,18.2,10,28,
25-11-2007,17.8,10.6,27.8,
26-11-2007,17.6,10.5,28.1,
27-11-2007,17,9.8,27.5,
28-11-2007,18.2,10.4,27.4,
29-11-2007,18.8,11.8,28.2,
30-11-2007,18.2,13.6,25.7,
01-12-2007,17.7,11.5,26.6,
02-12-2007,19.1,12.5,26.5,
03-12-2007,17.4,,24.1,0
04-12-2007,15.3,9.4,24,0
05-12-2007,14.6,7.3,23.6,
06-12-2007,14.5,7.3,23.7,
07-12-2007,14.9,9.4,23.4,
08-12-2007,13.7,7.3,22.5,
09-12-2007,14.4,6.8,20.3,
10-12-2007,16.7,9.9,23.1,
11-12-2007,15.6,,20.6,0
12-12-2007,15.5,8.4,22.7,0
13-12-2007,14,,19.6,
14-12-2007,13.4,9,19,
15-12-2007,12.9,,21.6,
16-12-2007,10.4,4.4,20.5,
17-12-2007,11.8,4.6,21,
18-12-2007,12.2,4.4,22,
19-12-2007,11.6,4.2,22.4,
20-12-2007,12.6,5,22.2,
21-12-2007,16.9,8.7,25.3,
22-12-2007,18.4,11.6,26,
23-12-2007,17.5,13.9,23,
24-12-2007,16.9,10.6,26.9,
25-12-2007,15.2,10,23.9,
26-12-2007,13.7,,23,
27-12-2007,13.1,4.8,22,
28-12-2007,12.9,,21.3,
29-12-2007,11.2,3.9,20.6,
30-12-2007,11.8,4.3,21.5,
31-12-2007,11.9,4.7,20.8,
01-01-2008,10.1,2.6,20,
02-01-2008,9.5,1.9,20,
03-01-2008,10.7,2,20,
04-01-2008,11.1,3,20.2,
05-01-2008,14.7,,23.1,
06-01-2008,14.3,,23.4,
07-01-2008,15.3,7.8,26.5,
08-01-2008,18.8,9.6,28,
09-01-2008,18.3,14,24.7,
10-01-2008,16.5,,23.9,2
11-01-2008,13.9,,20.4,0
12-01-2008,12.4,7,18.8,
13-01-2008,14,7.4,20.5,
14-01-2008,14.5,8,21.5,
15-01-2008,15.9,9.8,22.6,
16-01-2008,17.4,10.7,23.8,
17-01-2008,18.6,13.7,26.3,
18-01-2008,16.3,,22.6,
19-01-2008,11.5,,17.8,
20-01-2008,11.1,6.4,18.4,
21-01-2008,11.1,3.8,17.1,
22-01-2008,9.2,2.6,15.8,
23-01-2008,9.6,3,18.4,
24-01-2008,12.2,2.4,20.6,
25-01-2008,11.7,6.7,20.3,
26-01-2008,11.2,4.1,17.8,
27-01-2008,10,,18.1,
28-01-2008,9.4,2.3,16.4,
29-01-2008,12.5,5.2,19.1,
30-01-2008,10.9,4.1,19.5,
31-01-2008,10.2,3.4,19.4,
01-02-2008,10.8,4.1,20.2,
02-02-2008,12.4,2.9,20.3,
03-02-2008,13.6,9.8,19.4,
04-02-2008,14.1,6.2,22.5,
05-02-2008,12,8,17.5,
06-02-2008,13.2,8.8,20.5,3
07-02-2008,14.1,6.4,22,0
08-02-2008,12.2,9.4,16.8,
09-02-2008,11.6,5.6,18,
10-02-2008,12.9,,19.8,
11-02-2008,11.8,3.8,21,
12-02-2008,12.8,5.5,20.4,
13-02-2008,13.5,6.2,21.8,
14-02-2008,14.2,6.4,23.7,
15-02-2008,14.8,5.7,25.9,
16-02-2008,18.2,9.5,26.8,
17-02-2008,18.2,11.7,26.8,
18-02-2008,16.6,9.8,25.8,
19-02-2008,16.8,9.3,26.4,
20-02-2008,17,8.2,27.6,
21-02-2008,18.2,9.2,27.6,
22-02-2008,19.6,13.4,27.1,
23-02-2008,20.8,,28.3,
24-02-2008,19.4,,26.5,
25-02-2008,18.4,11,25.3,
26-02-2008,18.5,,26.3,
27-02-2008,18.5,10.5,27.6,
28-02-2008,19.9,10,30.5,
29-02-2008,20.5,10.7,31.4,
01-03-2008,20.7,11.9,33.9,
02-03-2008,23,13.2,33.9,
03-03-2008,23.2,16.8,32.1,
04-03-2008,23.1,15.2,33.2,
05-03-2008,23.1,14.5,33.4,
06-03-2008,25.6,14.4,34.7,
07-03-2008,24.9,19.2,32.6,
08-03-2008,24.7,18.5,32.7,
09-03-2008,22.8,17.2,30.2,
10-03-2008,23,15.4,30.2,
11-03-2008,24.9,18.2,31.5,
12-03-2008,24.9,18.5,31,
13-03-2008,20.8,,26.9,
14-03-2008,22.2,13.2,31,0
15-03-2008,23.6,15.8,32.1,
16-03-2008,25,16,34.6,
17-03-2008,25.9,16.4,35.7,
18-03-2008,27.6,17.7,37.5,
19-03-2008,27,19.5,35.4,
20-03-2008,25.4,17.7,34.2,
21-03-2008,25.8,17.6,33.4,
22-03-2008,26.3,17.3,34.8,
23-03-2008,26.3,18.4,34.4,
24-03-2008,24.9,16.8,33,
25-03-2008,25.4,16.9,33.8,
26-03-2008,27.1,17.5,34.6,
27-03-2008,27.5,20.8,35.2,
28-03-2008,29,20,35.5,
29-03-2008,26.9,20.8,34.8,
30-03-2008,27.6,18,36.4,
31-03-2008,29,22.4,35.5,
01-04-2008,24.9,19.7,32,2
02-04-2008,26.7,19.4,34.5,0
03-04-2008,22.8,18.3,27.3,3
04-04-2008,21.6,18,30.5,0
05-04-2008,21.9,,28.6,22.1
06-04-2008,22.2,15,28.5,11.9
07-04-2008,25,16.4,31.4,0
08-04-2008,27.1,19,33.6,
09-04-2008,28.6,21.4,35,
10-04-2008,29.4,21.6,36.1,
11-04-2008,30.1,23.3,36.5,
12-04-2008,28.9,25.1,36,
13-04-2008,29.6,23.4,37.5,0
14-04-2008,31.3,20.8,38.4,
15-04-2008,31.3,24.6,38.7,
16-04-2008,29.8,24,37.2,
17-04-2008,27.6,20.4,33.5,
18-04-2008,28.7,20.5,36,
19-04-2008,29.4,20.6,38,
20-04-2008,30.1,20,38.8,
21-04-2008,31.2,23.3,39.6,
22-04-2008,31.6,23.9,40.2,
23-04-2008,31.6,24.5,40.2,
24-04-2008,31.3,22.1,40.1,
25-04-2008,31.2,22,40,
26-04-2008,33,24.6,41,
27-04-2008,31.8,23.6,40,
28-04-2008,31.3,21.7,40.7,
29-04-2008,31.2,21.5,41,
30-04-2008,32.1,21.6,42.2,
01-05-2008,34.3,24.2,42.6,
02-05-2008,33.3,28,41.1,
03-05-2008,34.1,27.5,42.6,
04-05-2008,36.6,27.1,43,
05-05-2008,31.6,,36.8,
06-05-2008,32,24.8,39.3,
07-05-2008,30.2,25.7,37.6,
08-05-2008,32.2,24,39.8,
09-05-2008,31.2,24.8,37.8,
10-05-2008,31.5,26.5,36.5,
11-05-2008,30.4,21.4,38.4,3
12-05-2008,32.5,25.6,40,0
13-05-2008,31.2,27.3,37.9,
14-05-2008,27.7,,34,
15-05-2008,31.2,23.6,38.6,
16-05-2008,33.9,27.6,40.3,
17-05-2008,33,,41.8,
18-05-2008,31.7,,37.6,7.9
19-05-2008,26.2,22.1,31.6,3
20-05-2008,24.8,20.8,29,7.1
21-05-2008,22.8,20.3,25.2,37.1
22-05-2008,23.9,,29,24.9
23-05-2008,27.9,21.2,33.5,35.1
24-05-2008,28.2,23.6,33.5,0
25-05-2008,29.5,24.5,35.8,
26-05-2008,27,,33.4,
27-05-2008,30.1,23.2,36.6,
28-05-2008,31.1,23.5,36.2,0.3
29-05-2008,30.8,24.2,38.2,0
30-05-2008,30.9,23.3,37.7,
31-05-2008,30.4,,38.7,
01-06-2008,30.1,25.2,38.7,0
02-06-2008,31.9,25.6,38.3,0.3
03-06-2008,29.7,26.5,34.4,0
04-06-2008,31.9,25.6,38.3,
05-06-2008,30.9,26.5,38.3,2
06-06-2008,32.5,27,38,0.8
07-06-2008,28.7,,32.7,0
08-06-2008,30.7,25.6,36,0.3
09-06-2008,30.4,26.6,35.2,0
10-06-2008,31.9,26.1,37.2,
11-06-2008,32.1,28.6,37.3,
12-06-2008,31.9,28.8,35.6,
13-06-2008,28.3,,33,0.8
14-06-2008,30.7,25.2,35.8,4.1
15-06-2008,27.5,,35.8,0.5
16-06-2008,27.2,25.9,28.6,31
17-06-2008,29.1,26,33.9,11.9
18-06-2008,30.3,25.7,35.2,1
19-06-2008,30.2,27,33.7,0
20-06-2008,28.9,,35,14
21-06-2008,30.2,25.5,35,0.3
22-06-2008,30.5,27.1,34.6,0.3
23-06-2008,32.2,27.4,36.8,0
24-06-2008,29.9,26.8,33.2,1
25-06-2008,30.7,25.7,34.8,10.9
26-06-2008,32.9,28.4,36.5,2
27-06-2008,28.6,,32.6,0
28-06-2008,28.6,25.4,33.4,7.1
29-06-2008,30.2,26.1,35.5,4.1
30-06-2008,30.2,26.5,35.5,0
01-07-2008,31.6,27.3,36.5,
02-07-2008,32.4,27.6,36.6,
03-07-2008,32.9,,38.4,
04-07-2008,33.5,27.6,38.4,
05-07-2008,31,,34.4,
06-07-2008,27.9,27.1,29.3,0.3
07-07-2008,28,26.1,33.4,5.1
08-07-2008,28.9,,34.9,26.9
09-07-2008,29.1,25,34.5,20.1
10-07-2008,30.9,26.4,35.7,0
11-07-2008,31.5,27.3,36.5,
12-07-2008,28.6,,36.5,0.5
13-07-2008,28.1,24.8,32.5,9.9
14-07-2008,28.4,24,34.2,32
15-07-2008,30.5,23.9,34.5,14
16-07-2008,31.8,28.2,35.5,0
17-07-2008,31.2,28.8,34.4,
18-07-2008,32.2,27.6,36.4,
19-07-2008,32.5,,36.8,
20-07-2008,29.3,25.9,36.8,7.1
21-07-2008,29.8,26.2,33.8,0
22-07-2008,31.3,26.4,35.5,0
23-07-2008,33.2,29,37.4,0
24-07-2008,31.7,27.3,37,8.9
25-07-2008,31.4,28.1,36.5,0
26-07-2008,29.1,,36.5,1
27-07-2008,29.2,25.5,33.5,4.1
28-07-2008,31.6,26.8,36.5,16
29-07-2008,32.9,28.2,37.4,0.3
30-07-2008,32.2,28.3,36.5,0
31-07-2008,28.8,,31.5,
01-08-2008,30.4,26.1,35.8,
02-08-2008,31.2,27.7,35.7,
03-08-2008,30.2,,36,
04-08-2008,28.1,,34,
05-08-2008,27.9,25.1,34,
06-08-2008,28.7,26.1,34,
07-08-2008,28.1,25.6,30.2,
08-08-2008,25.8,24.9,26.2,15
09-08-2008,29.8,25.2,34,25.9
10-08-2008,30.4,27.5,35,0
11-08-2008,31.8,27.1,35.8,
12-08-2008,28.7,27,30.5,
13-08-2008,27.8,26.6,30.5,23.1
14-08-2008,27.7,,33.4,17
15-08-2008,27.8,25.2,31,41.9
16-08-2008,29.1,26,33,0.5
17-08-2008,27.6,,32.8,1
18-08-2008,30.4,24.8,34,18
19-08-2008,30.1,26.2,,0
20-08-2008,30.4,26,34.8,
21-08-2008,28.2,26.5,34.8,0.3
22-08-2008,28.3,27,31,1
23-08-2008,29.8,26.4,34.1,0
24-08-2008,31.2,26.7,36.2,0.5
25-08-2008,31.8,28,35.5,0
26-08-2008,31.2,28.5,34.5,0
27-08-2008,32.3,27.6,37.3,
28-08-2008,32.7,28.7,36.8,
29-08-2008,31.9,28.1,36.8,
30-08-2008,29.4,,35.6,
31-08-2008,29.7,22.6,35,47
01-09-2008,30.4,26.6,35.5,0
02-09-2008,30.8,25.6,36,
03-09-2008,31.4,26.6,36.4,
04-09-2008,32.2,27.3,38,
05-09-2008,30.6,,38,
06-09-2008,28.3,20.8,34,10.9
07-09-2008,27.9,,34,0.5
08-09-2008,28.9,22.5,33.6,29
09-09-2008,29.4,24.6,34.8,0
10-09-2008,29.4,24.5,34.2,
11-09-2008,27.8,25.8,35,
12-09-2008,29.8,24.9,36,
13-09-2008,30.3,25,36,
14-09-2008,30.6,25.9,36.2,
15-09-2008,28.9,26.4,35.2,0
16-09-2008,29.9,24.8,35,24.9
17-09-2008,27.3,,35,0
18-09-2008,25.4,23.1,35,62
19-09-2008,24.7,,27.5,20.1
20-09-2008,24.1,,27.4,16
21-09-2008,24.1,21.5,29,1
22-09-2008,26.7,21.4,32.5,0
23-09-2008,26.7,21.8,31.6,
24-09-2008,27.1,22,32.5,
25-09-2008,28.2,23.1,33,
26-09-2008,28.6,24.6,33.8,
27-09-2008,29.1,24.8,34.2,
28-09-2008,29.2,25.4,34.2,
29-09-2008,29.8,25.1,34.1,
30-09-2008,29.9,26.5,35.1,
01-10-2008,29.5,25.6,34.8,0
02-10-2008,29.7,25.2,34.5,
03-10-2008,30.2,26.1,36.4,
04-10-2008,30.5,25.8,37.4,
05-10-2008,30.3,26.1,36.5,
06-10-2008,29.6,25.1,35.5,
07-10-2008,29.5,24,36.4,
08-10-2008,29.2,23.4,36.8,
09-10-2008,28.2,22.2,35.9,
10-10-2008,28.1,22.7,35.7,
11-10-2008,26.8,21.9,34.3,
12-10-2008,27.8,21.2,35.8,
13-10-2008,27.5,21.2,35,
14-10-2008,28.8,23.5,36.1,
15-10-2008,26.5,,32.7,
16-10-2008,24.6,,32.7,
17-10-2008,24.9,18.6,33.1,
18-10-2008,23.8,17.5,32.1,
19-10-2008,23.6,17,32.9,
20-10-2008,24,16.5,34.1,
21-10-2008,24.5,17.3,33.2,
22-10-2008,24.8,19.5,32.9,
23-10-2008,25,18.8,33.1,
24-10-2008,24.4,18.2,33.4,
25-10-2008,24.1,17.8,34,
26-10-2008,23.8,17.5,32.5,
27-10-2008,23.6,17.6,31.4,
28-10-2008,23.6,17.5,32.4,
29-10-2008,24.4,17.4,33.1,
30-10-2008,23.6,18,,
31-10-2008,24.2,18.6,31.5,
01-11-2008,23.3,17.5,32.1,
02-11-2008,22.9,16,33,
03-11-2008,23.1,15,33.5,
04-11-2008,22.5,16.3,31.8,
05-11-2008,21.3,14.2,31,
06-11-2008,20.9,13.3,30.6,
07-11-2008,20.5,13.7,30.6,
08-11-2008,20.4,14,28.8,
09-11-2008,20.6,14.5,29.2,
10-11-2008,20.6,14.2,28.8,
11-11-2008,21.1,14.2,,
12-11-2008,20.7,14.5,30.2,
13-11-2008,20,14,28.5,
14-11-2008,20.1,13.3,29.4,
15-11-2008,19.6,13,29.1,
16-11-2008,19.7,13.1,29.2,
17-11-2008,19.8,12.8,29.4,
18-11-2008,19.8,14.1,28.4,
19-11-2008,20.2,12.7,29.6,
20-11-2008,18.9,,25.3,3
21-11-2008,17.8,13.6,24.3,0
22-11-2008,16.8,11,24.8,
23-11-2008,17,9.4,25.2,
24-11-2008,18.3,11,25.4,
25-11-2008,17.2,9,28,
26-11-2008,17.8,9.4,29,
27-11-2008,17.4,10,28.2,
28-11-2008,15.7,10,27,
29-11-2008,15.8,10.5,27,
30-11-2008,17.2,9.5,26,
01-12-2008,16.5,,,
02-12-2008,17.4,10.2,26.6,
03-12-2008,16.8,9.6,25.4,
04-12-2008,17.8,10.6,26.8,
05-12-2008,17.1,9.8,27.6,
06-12-2008,17.9,10.4,27.2,
