date,tavg,tmin,tmax,prcp
30-12-2005,19.6,14,26.4,
31-12-2005,19.1,15,25.3,
01-01-2006,19.3,13.4,25.3,
02-01-2006,19.5,14.5,25.5,
03-01-2006,20.6,15.8,,
04-01-2006,20.7,14.9,27.6,
05-01-2006,21.2,17.2,26.9,
06-01-2006,20.3,,25.6,
07-01-2006,21.3,15.6,26.8,
08-01-2006,21.8,19.8,26.9,0
09-01-2006,22.4,,28,0.5
10-01-2006,22.9,17.2,28.5,0
11-01-2006,21.1,15.5,28.3,
12-01-2006,21.7,15.1,28.9,
13-01-2006,21.8,15.9,29.1,
14-01-2006,22.7,16.2,30.6,
15-01-2006,22.4,,28.2,
16-01-2006,23.2,18,,
17-01-2006,23.8,18.8,31.6,
18-01-2006,23.4,16.3,31.2,
19-01-2006,21.1,15.4,,
20-01-2006,21.2,13.9,30,
21-01-2006,22.3,14.2,30.3,
22-01-2006,22.6,15.4,31.7,
23-01-2006,22.9,15.7,32.5,
24-01-2006,23.2,17.3,31.5,
25-01-2006,21.7,17.2,28.1,
26-01-2006,21.3,15.8,28.4,
27-01-2006,20.1,15.8,26.2,
28-01-2006,21.3,16.4,28,
29-01-2006,20.4,14.7,27.8,
30-01-2006,20.4,13.7,28.2,
31-01-2006,20.3,14,29,
01-02-2006,20.8,14,27.4,
02-02-2006,20.9,13.2,28.2,
03-02-2006,20.7,14.4,27.2,
04-02-2006,22.3,17.2,,
05-02-2006,22.9,17.3,30.3,
06-02-2006,21.9,15.3,29.4,
07-02-2006,21.4,15.4,28.8,
08-02-2006,20.1,14.7,26.9,
09-02-2006,19.7,13.2,28.9,
10-02-2006,21.6,15.4,29.3,
11-02-2006,21.7,15.9,28.9,
12-02-2006,21.3,14.8,28.4,
13-02-2006,19.8,12.3,29.3,
14-02-2006,22,13,30.3,
15-02-2006,23,14.5,33.1,
16-02-2006,23.8,14.1,33.5,
17-02-2006,24.4,17,34.1,
18-02-2006,23.7,16.4,33.2,
19-02-2006,24.4,17.3,32.6,
20-02-2006,25,,33.1,
21-02-2006,23.5,16.9,31.5,
22-02-2006,23.8,14.8,32.4,
23-02-2006,23.4,16.8,31.8,
24-02-2006,23.4,16.4,31.8,
25-02-2006,23.8,15.3,33.1,
26-02-2006,23.9,14.5,32.5,
27-02-2006,25.1,18.2,32.5,
28-02-2006,25.8,20.5,31.9,
01-03-2006,26,20.2,33.4,
02-03-2006,25.9,20.4,32.2,
03-03-2006,24.8,,32,
04-03-2006,24.5,19.5,30.7,16
05-03-2006,25.3,,32.3,0
06-03-2006,22.9,18.1,31.4,54.1
